Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Sex
-0.013529,-0.001214,0.006714,0.011544,-0.001683,-0.003008,0.004944,-0.004943,F
-0.00258,-0.003178,-0.003233,-0.022124,-0.012422,0.014368,-0.014125,-0.012231,F
-0.016663,0.00862,0.002306,0.005319,-0.003952,-0.000593,0.00376,-0.004054,M
-0.015669,0.012306,0.0004,0.000981,-0.006341,0.008721,0.009677,0.003034,M
-0.013673,-0.004213,0.002975,-0.007091,0.003786,-0.001643,0.004988,-0.005139,F
-0.021006,0.027599,-0.008393,0.025597,-0.03369,0.010217,0.004583,0.004161,I
-0.013336,0.029008,-0.00574,0.041288,-0.040634,0.015401,0.007872,0.001999,I
-0.001062,-0.023979,-0.035575,-0.039437,-0.048862,0.014274,0.0148,0.00656,M
0.001784,-0.011819,0.025746,-0.007778,-0.005854,-0.036622,0.018629,-0.008828,M
-0.007997,-0.022395,-0.003943,0.005752,0.005712,0.00787,0.00186,0.008245,M
-0.019318,-0.040799,0.001858,-0.001164,-0.011787,-0.032619,-0.0279,-0.015467,F
0.002158,-0.004872,0.00798,0.00981,0.006128,-0.016856,-0.016836,-0.012004,M
-0.012547,-0.020636,-0.00907,-0.007831,-0.030546,-0.059383,-0.000724,-0.009204,M
-0.019261,-0.040001,0.015994,-0.020276,-0.032375,-0.03171,-0.029537,-0.015867,F
-0.010373,-0.047475,0.017785,-0.000457,-0.028834,-0.022955,-0.032051,-0.021773,M
0.006047,0.017486,0.011589,-0.00705,0.002709,0.005554,0.007992,-0.009229,I
0.012624,0.002408,-0.014203,-0.007042,0.016032,0.011897,-0.031658,-0.023438,F
-0.009973,-0.010084,0.006088,0.008462,0.00937,0.00213,0.006688,-0.014928,M
-0.001179,-0.014268,0.029721,-0.016166,0.000583,-0.00476,-0.030458,-0.023897,F
-0.01196,0.021466,-0.000755,0.000926,-0.010102,0.00906,0.007581,-0.003942,I
-0.009576,0.021902,-0.0055,0.023988,-0.016987,0.012933,0.008558,-0.009588,I
-0.013036,0.027423,-0.006021,0.03638,-0.033899,0.015018,0.004482,-0.003543,I
-0.014671,-0.000073,-0.001835,0.011034,0.000406,-0.001269,-0.004115,-0.025286,M
-0.017707,0.015933,-0.011509,0.022697,-0.019218,0.012558,0.008883,-0.004416,I
-0.018069,0.015087,-0.011441,0.005604,-0.007924,0.008558,0.001399,-0.008169,M
-0.009506,0.013011,0.00093,0.007761,-0.008361,0.006458,0.008306,-0.006987,I
-0.017687,0.017162,-0.010354,0.006438,-0.008721,0.009543,0.000253,-0.010641,I
-0.011096,-0.0164,-0.000487,0.006142,0.008618,0.000196,-0.004685,-0.013111,M
-0.010855,0.013148,-0.00889,0.002165,-0.003942,0.011917,0.002571,-0.019042,M
-0.010283,0.010657,0.005848,0.006713,-0.005973,0.009701,0.000963,-0.010535,I
-0.023794,-0.016939,-0.003956,-0.011218,-0.000461,-0.004806,-0.00091,-0.002873,M
-0.006535,0.02,-0.005902,-0.007687,0.003391,0.00338,0.004897,-0.016147,F
-0.020183,0.012776,-0.003933,0.013841,-0.014527,0.008245,0.011728,0.004739,I
-0.01109,0.019852,0.002897,0.03484,-0.025246,0.010106,0.006348,-0.003724,I
0.045112,-0.033003,0.001337,-0.02389,-0.066208,0.02732,0.018234,-0.00906,F
-0.005729,-0.01039,-0.011573,-0.00549,-0.011982,-0.0167,0.000878,0.024866,M
-0.007485,-0.016657,-0.015221,-0.016228,-0.00556,-0.013336,0.001645,-0.008597,M
-0.006735,-0.019265,0.003008,-0.009687,-0.03137,-0.007843,-0.019808,0.004259,M
-0.008988,-0.013301,-0.015497,0.007677,0.001263,-0.025626,-0.011898,0.011692,M
-0.01842,-0.011932,-0.021356,-0.010981,0.000076,-0.021383,-0.01374,-0.012283,F
0.008475,0.005961,0.007435,0.01793,0.007805,-0.018776,-0.031462,-0.007743,M
0.015227,-0.0009,-0.009264,-0.031065,-0.027273,0.018253,-0.011622,-0.012141,F
-0.010149,-0.011946,-0.009064,0.001138,0.00025,-0.023393,-0.008017,0.020437,M
-0.034437,-0.009351,-0.005905,-0.022748,0.006411,-0.01555,-0.008003,0.006403,F
0.015938,0.027854,-0.041887,-0.009193,0.000739,0.025709,0.003899,-0.039834,F
-0.019392,-0.019423,-0.020941,0.013467,0.003146,-0.020361,0.002525,-0.019071,M
-0.003182,-0.005007,-0.011887,-0.017956,-0.004408,0.022795,0.006692,-0.003835,F
-0.011551,0.01058,-0.001406,0.013795,-0.007584,0.006603,0.013657,-0.004154,I
-0.014046,0.010067,-0.014366,-0.000946,-0.002346,0.005877,0.008489,-0.01716,I
0.01329,0.003964,0.007727,0.009187,0.009472,-0.033894,-0.01029,-0.009085,M
0.005564,0.007657,-0.035975,-0.005328,0.018912,-0.016509,0.018606,0.000416,F
-0.014904,-0.017749,0.028572,-0.014035,0.003501,-0.046054,-0.035839,-0.029233,F
0.009158,0.000735,-0.001363,0.008021,0.015508,-0.011211,-0.005817,-0.016041,M
-0.008786,-0.010529,-0.025252,-0.004004,0.01498,-0.01143,0.017366,0.003231,M
0.01251,-0.010382,-0.005723,-0.000965,0.000203,-0.028957,-0.000847,-0.02381,M
0.031865,-0.018939,-0.028965,0.006251,-0.055803,-0.048229,0.011585,-0.027127,M
0.018109,0.001432,-0.00258,-0.001036,-0.006677,-0.029806,-0.001835,0.009381,M
0.02789,0.011786,-0.017149,0.004437,-0.031787,-0.077633,0.009659,-0.021729,F
0.055088,0.010736,0.005072,-0.011422,-0.07948,-0.037424,0.002702,0.013921,M
0.019232,-0.015336,-0.007861,0.016043,-0.016604,-0.021279,-0.015764,-0.003206,F
-0.00215,-0.017574,-0.010876,0.000724,-0.005997,-0.029158,-0.01589,-0.026166,M
-0.00067,-0.026908,-0.003708,0.002226,-0.000651,0.015956,-0.001924,-0.005376,F
0.005566,-0.022299,0.005448,0.011398,-0.002978,-0.014574,-0.043909,-0.025046,F
-0.003719,-0.03064,-0.006521,0.011484,0.00726,-0.018504,-0.003988,-0.024379,F
0.000199,-0.02051,-0.022471,0.002369,0.005468,0.004045,-0.001072,-0.007344,F
-0.004673,-0.0371,0.00252,0.007218,0.017456,-0.000825,-0.031843,-0.03726,M
0.009826,0.004581,0.00804,-0.001801,0.021285,0.007973,-0.016278,-0.00954,M
0.010572,-0.015508,-0.005701,0.025187,0.006499,-0.008311,0.012931,-0.002511,F
-0.001984,-0.016887,-0.009707,-0.010964,0.004091,-0.010993,0.007967,0.002343,M
0.033602,0.021402,0.004613,-0.029167,-0.022845,-0.036815,-0.010976,-0.013578,F
0.026732,-0.00543,-0.01593,0.01774,-0.004247,-0.022048,-0.010066,-0.029545,F
0.043815,0.019545,-0.013703,-0.010289,-0.026363,-0.017197,-0.008965,-0.030809,F
0.015923,-0.046939,-0.040234,0.006302,-0.040684,0.006727,0.000034,-0.038101,F
0.018967,-0.031094,-0.009146,-0.003429,0.010643,0.012,0.006103,-0.022934,F
0.024229,-0.025152,0.021768,-0.011771,-0.017598,-0.012271,0.028969,0.004858,M
0.008513,-0.033429,-0.002076,0.008292,-0.030806,0.01141,-0.048259,-0.014212,F
-0.012464,-0.024012,-0.031643,-0.001946,0.00904,-0.020861,0.016843,0.006666,M
-0.007809,-0.013074,-0.018357,0.011176,0.010184,-0.017311,0.00593,0.009651,F
0.003475,-0.002959,0.000289,-0.016162,-0.006683,0.014289,-0.028101,-0.022481,M
-0.003414,-0.027936,-0.033922,-0.011969,-0.006202,-0.003669,0.026245,-0.013795,F
-0.00704,-0.031496,-0.005935,-0.013551,-0.020864,-0.00362,0.002747,-0.005272,M
-0.004229,-0.009425,-0.005235,-0.002353,0.003573,0.009004,0.001399,-0.002655,M
0.000658,0.009332,-0.008744,0.001911,0.010421,0.007972,-0.009356,-0.018287,M
-0.006517,-0.005761,0.004226,0.004628,0.002438,0.004348,-0.009324,-0.01947,M
-0.001874,-0.011123,-0.004319,0.007845,0.007652,-0.000071,0.004206,-0.001671,M
-0.000223,0.000988,-0.005846,0.011306,0.010276,0.002996,0.009008,-0.020153,F
-0.008869,-0.000045,0.004863,-0.007747,0.014796,-0.006511,-0.015553,-0.004985,M
-0.009076,0.003059,-0.015399,-0.002201,0.012525,0.003036,0.000879,-0.023098,M
0.000097,-0.009239,-0.008652,0.00824,0.010658,0.007578,-0.012519,-0.04485,M
-0.006912,0.000273,-0.007224,0.004565,0.015337,0.007308,0.001729,-0.015606,I
-0.008693,0.006141,0.010289,0.006317,0.007134,0.00099,-0.006066,-0.015524,I
-0.002742,0.007093,0.004522,0.001039,0.006427,0.003081,-0.007897,-0.009192,M
-0.008866,-0.003629,-0.005594,0.006033,0.007585,0.008115,-0.005065,-0.012459,F
-0.010251,0.011305,-0.002356,0.009841,-0.00012,0.002567,-0.000756,-0.020676,I
-0.011881,0.013339,-0.009588,0.006138,-0.005121,0.013685,0.011038,-0.00956,I
-0.012509,0.002254,0.004951,0.008157,-0.001671,0.001542,-0.007515,-0.021692,I
-0.010424,-0.009402,-0.009035,0.004568,0.003375,0.015272,-0.009209,-0.004106,F
-0.007679,0.004526,-0.018113,-0.008274,0.002752,0.012292,0.007327,-0.007986,M
0.000888,-0.005867,-0.001567,-0.014654,0.008326,0.017861,-0.006221,-0.024162,M
0.004225,-0.008132,0.006545,-0.002221,0.004452,0.009132,-0.008468,0.002351,M
-0.008069,-0.002716,0.009071,0.003105,0.004597,0.002782,-0.000182,0.004946,F
0.01748,0.007522,-0.024632,-0.00146,0.01419,0.024109,0.009461,-0.038633,M
-0.010467,-0.000578,0.006377,0.000367,-0.004207,0.016084,0.00683,0.007965,F
-0.000016,0.003567,-0.005447,-0.003168,0.012012,0.002253,-0.000388,-0.013,F
-0.008323,0.008678,-0.002818,-0.005975,0.009934,0.009221,0.009771,-0.004733,I
0.001244,0.000188,-0.019192,0.004128,0.00984,-0.001652,-0.006694,-0.026517,F
-0.003825,0.005597,-0.000386,0.001413,0.004998,0.010297,0.004519,-0.007014,M
0.016534,-0.014197,0.017223,0.012084,0.015764,-0.003711,-0.016073,-0.037972,M
-0.004465,-0.020826,-0.01931,0.013414,0.009505,0.013518,-0.004515,-0.012351,M
0.012813,-0.024887,0.00701,0.019936,0.009312,0.010987,0.02834,-0.000648,M
0.010926,-0.006394,-0.014937,0.001165,0.005697,-0.001068,-0.01473,-0.035208,M
0.013452,-0.016138,0.008261,0.016584,0.013711,-0.003349,-0.006575,-0.02735,M
0.009261,-0.016368,0.00115,0.022913,0.013088,0.004578,-0.00312,-0.008317,F
0.016972,0.000892,0.009341,0.004247,0.003265,-0.008341,0.006316,-0.021782,M
0.013401,-0.001652,-0.003472,-0.00235,-0.003646,0.004948,-0.021403,-0.015532,F
0.005298,-0.032107,0.026021,-0.005247,-0.010345,-0.000215,0.000154,-0.004472,F
0.002652,-0.01778,0.013184,0.007082,-0.003844,-0.024521,-0.040784,-0.022143,F
-0.001998,-0.04866,-0.012746,0.018295,-0.015202,-0.007813,-0.019691,-0.034115,M
0.009803,-0.021749,0.020191,-0.013866,0.001506,0.003318,-0.009734,-0.021093,F
-0.016726,-0.0292,0.013288,-0.007794,0.005039,0.003192,-0.002347,-0.003961,M
0.020558,-0.036821,-0.009116,0.001323,-0.026344,0.016501,0.01185,-0.010998,F
-0.010369,-0.011556,0.00312,0.003976,0.009641,-0.005526,0.00475,-0.011924,I
-0.010246,-0.00555,0.00458,-0.001447,0.007762,0.000137,-0.015899,-0.019542,F
-0.015869,0.013795,0.001602,0.01993,-0.013265,0.001008,0.000488,-0.014665,I
-0.0166,0.021222,-0.004484,0.020078,-0.020038,0.006875,0.002856,-0.006718,I
0.003749,0.003652,0.006961,-0.019588,-0.010352,-0.01173,-0.007183,0.000175,M
0.001629,-0.021098,0.006533,-0.006675,-0.005407,-0.026954,-0.007338,-0.026152,F
0.014607,-0.001941,0.015362,-0.010833,0.005498,-0.017064,-0.026861,-0.045117,M
0.015868,-0.011234,0.042595,0.00058,-0.012529,-0.003518,-0.043979,-0.044232,F
0.002734,-0.00651,0.02518,-0.020247,-0.020431,-0.006115,-0.031551,-0.016398,F
-0.002945,0.000532,0.015997,-0.018342,-0.002871,-0.028103,-0.027939,-0.022061,F
-0.001478,-0.016097,0.025843,0.001079,0.00335,-0.027337,-0.038169,-0.02573,M
-0.000946,-0.004583,0.014948,-0.018394,-0.00373,-0.011684,-0.029934,-0.028941,M
-0.008605,-0.018983,0.037763,-0.007517,-0.005951,-0.041543,-0.029488,-0.036673,M
-0.010571,-0.009836,0.011815,0.007751,0.003647,-0.011985,0.000229,-0.026508,I
-0.003252,0.004722,-0.00815,-0.009338,0.007378,0.008311,-0.008669,-0.0188,M
-0.013434,0.009814,0.003601,0.003565,-0.006952,0.013265,0.003845,-0.003421,I
-0.017285,-0.002655,0.011389,0.012621,0.000953,-0.015088,-0.014801,-0.032172,I
-0.009711,0.007117,0.008415,0.012254,0.001121,-0.002551,0.0002,-0.010532,M
-0.005481,0.003019,-0.009934,-0.018966,-0.001723,0.005434,-0.011125,-0.026259,M
-0.023544,0.006842,0.001365,0.003263,-0.00567,-0.002672,-0.008942,-0.00984,I
-0.022658,0.007307,-0.007933,0.009828,-0.007065,0.005653,-0.001314,-0.008829,I
0.005125,-0.005099,0.005769,-0.00073,-0.015286,-0.022276,-0.018568,-0.050335,F
-0.013023,0.011837,0.019847,0.00159,0.001272,-0.00643,-0.009131,-0.0061,I
-0.009667,0.004996,0.003109,0.006969,0.002445,0.002289,-0.004792,-0.016676,F
-0.001501,0.008862,-0.008929,-0.041698,0.010552,0.027728,-0.002533,-0.005845,F
0.006159,0.007755,0.022632,-0.04411,-0.028006,0.016044,-0.01526,0.00424,M
-0.004689,-0.005656,0.00857,-0.025685,-0.007815,0.01574,-0.036825,-0.017616,M
0.008012,-0.006544,-0.012045,-0.007759,0.007288,0.024481,-0.018315,-0.014378,M
-0.004305,-0.010354,0.014783,0.000059,0.01561,-0.018259,-0.033818,-0.032965,F
0.003963,-0.045421,-0.023926,0.000215,-0.035912,-0.006069,0.0011,0.010229,M
0.013522,-0.026656,0.005367,0.011178,0.000659,-0.008303,-0.013793,-0.01168,F
0.009678,-0.014206,-0.029317,0.001221,0.005594,-0.037728,0.000873,-0.03298,F
0.013727,0.003203,-0.028351,0.001275,0.019951,0.004479,0.003842,-0.036119,F
0.018179,-0.003879,-0.02763,0.00599,0.019479,-0.015141,-0.002165,-0.034836,F
0.015224,0.001239,0.001026,-0.007403,0.014946,-0.000538,0.009259,-0.021607,M
0.01679,-0.009202,-0.01104,-0.004497,0.009836,0.007426,-0.016243,-0.032311,F
-0.018731,0.007979,0.000038,0.001293,-0.004554,0.003325,-0.001184,-0.012401,I
-0.016638,0.003162,0.013979,-0.002453,0.001386,-0.004412,-0.002642,-0.00483,I
-0.00243,-0.007238,0.006655,-0.003607,0.00413,0.006627,-0.003175,-0.006963,F
-0.020728,0.002715,0.009856,0.00899,-0.001942,-0.013561,-0.006923,-0.010825,M
0.003723,-0.001786,-0.007921,-0.015207,0.001646,-0.017511,0.011378,-0.009602,F
-0.019473,0.022451,-0.007789,0.021651,-0.023717,0.006617,0.000916,-0.006965,I
-0.017057,0.023569,-0.004359,0.028286,-0.028559,0.010143,0.003004,-0.002635,I
-0.018564,0.019962,-0.005438,0.020172,-0.020751,0.006377,0.003567,-0.00635,I
-0.022262,0.027588,-0.005642,0.03333,-0.038798,0.006608,-0.00208,0.000867,I
0.023173,-0.003288,-0.01635,-0.017559,-0.002432,-0.002374,0.013484,-0.0125,F
0.019373,0.004494,-0.005829,-0.020265,-0.005846,-0.003846,-0.005026,-0.006641,M
0.031972,-0.004016,0.010157,-0.032973,-0.051966,0.015736,-0.018302,-0.008058,F
0.016577,-0.009079,0.009799,-0.019818,-0.010708,-0.020584,-0.031129,-0.03533,M
0.014865,0.007343,-0.010926,-0.005046,0.007064,0.003943,0.017908,-0.020734,F
0.002677,-0.000326,0.006632,0.002623,0.012565,-0.002909,0.005135,-0.010553,F
-0.006786,0.013588,0.003012,-0.008205,0.006353,-0.001867,0.004238,-0.013222,I
-0.000519,-0.007034,0.010043,0.001536,0.011072,-0.00503,0.005125,-0.011604,F
-0.001371,-0.00177,0.010975,-0.028053,-0.009136,0.010861,0.005767,0.006836,F
-0.015836,-0.007236,0.010175,-0.023628,-0.005171,-0.016309,-0.024068,-0.020005,M
-0.008032,-0.001523,0.012912,-0.007191,0.002609,-0.000056,0.011558,-0.001488,F
0.02597,-0.005767,0.012518,-0.018149,-0.010246,-0.016308,-0.003657,-0.025919,M
0.01878,-0.019018,0.008873,-0.02824,-0.028226,-0.014568,-0.025962,-0.017952,M
0.016011,-0.013543,-0.000666,-0.011863,-0.001112,0.013914,-0.024096,-0.023508,M
0.033759,-0.00008,0.023699,0.004483,-0.019267,-0.085173,-0.043957,-0.064767,F
-0.033181,-0.046387,0.022236,0.005119,-0.011662,-0.024847,-0.020716,0.016663,M
0.010583,-0.007918,0.011156,0.01037,0.018359,-0.013803,-0.011738,-0.03305,M
-0.002453,-0.011845,0.012449,0.007926,0.00837,-0.042533,-0.024855,-0.030172,F
0.003159,-0.024713,0.012891,-0.00057,0.009691,-0.000734,0.003971,0.003355,M
0.012614,-0.0055,0.019553,-0.007105,0.005658,0.011217,-0.013638,-0.013853,F
0.004827,-0.019487,-0.014096,0.015749,0.004023,0.014046,0.002876,-0.018011,M
0.010442,-0.024654,-0.013314,0.019277,0.006945,-0.005178,-0.0081,-0.02664,F
0.000073,-0.006251,0.004973,0.001588,0.005221,-0.002604,-0.000497,-0.004584,M
0.004662,0.002845,-0.001938,-0.006028,-0.002362,-0.022827,-0.007282,-0.013925,F
0.013143,0.006086,0.023295,-0.002648,0.000797,-0.024885,-0.012101,-0.005075,M
0.015454,-0.008122,0.017034,-0.002782,0.000783,-0.002005,0.002323,-0.016829,M
0.01553,-0.020864,0.005408,0.00091,-0.003034,0.016911,0.001112,0.00745,F
0.015518,-0.016029,0.002529,-0.012222,-0.003373,0.004357,-0.007535,-0.017565,M
0.018441,0.023571,0.013844,-0.021883,-0.008983,-0.036736,-0.0279,-0.01379,M
0.007035,-0.025819,0.007041,-0.007431,0.008843,-0.006562,0.006082,-0.024812,F
0.019291,-0.020197,-0.002106,-0.02143,-0.019841,0.039341,0.00272,-0.008754,F
-0.002838,-0.014409,0.011042,-0.001152,0.0125,-0.027325,-0.031171,-0.030637,F
0.0217,-0.00796,-0.016291,-0.004064,0.015104,0.026451,0.00295,-0.030399,F
-0.002132,-0.006233,-0.017485,-0.019921,-0.001795,0.019927,0.003458,-0.007414,M
-0.007439,0.003334,0.009779,-0.027699,0.007428,-0.014528,-0.006392,0.006217,F
-0.011795,-0.02293,-0.017763,-0.028314,-0.01176,-0.0329,-0.025683,-0.049991,F
-0.009716,-0.002659,0.005247,-0.051713,-0.019254,-0.019991,-0.004201,0.00752,F
0.006806,-0.005194,-0.025619,-0.015388,0.000107,0.007612,-0.004016,-0.024142,F
-0.003037,-0.018892,0.013532,-0.021816,-0.014383,-0.000003,-0.026324,-0.005818,F
-0.006163,-0.011617,-0.001723,-0.001647,0.005008,-0.017148,-0.020607,-0.006943,M
-0.01535,0.013689,-0.023596,-0.05298,0.004235,0.011907,-0.020144,-0.008896,M
-0.018922,-0.007178,-0.009805,-0.039967,-0.01553,-0.005254,-0.01969,0.001228,M
-0.009139,-0.001389,-0.00984,-0.02014,0.001484,-0.010511,0.003348,0.002156,M
-0.005822,-0.02053,0.000804,-0.006188,-0.003947,-0.017988,-0.002201,-0.024382,I
0.010417,-0.01303,0.00139,-0.029756,0.012082,0.007623,0.017958,0.00668,I
-0.017226,0.003602,-0.005694,-0.005459,0.002673,-0.011828,0.001341,-0.003739,F
-0.014521,-0.011291,-0.011811,-0.00364,-0.004943,0.00134,0.007755,-0.002197,F
-0.022343,0.012601,0.003846,0.010511,-0.015861,0.003494,0.00556,0.008629,M
-0.02017,0.016334,0.002664,0.016471,-0.020091,0.006888,0.008629,0.007177,F
-0.022046,0.020254,0.000092,0.013146,-0.021857,0.002285,0.002706,0.003489,M
-0.020821,0.007378,0.011216,-0.006152,-0.003022,-0.011677,0.003751,0.003619,M
-0.021344,0.018477,0.00027,0.010815,-0.020092,0.006791,0.008188,0.007867,M
-0.01875,0.016089,0.002727,0.002642,-0.013652,0.010345,0.015044,0.015716,M
-0.019199,0.007794,0.001615,0.008242,-0.010581,0.002413,0.013071,0.006954,F
-0.015948,0.026603,-0.003841,0.027643,-0.031936,0.014093,0.010649,0.007319,M
-0.010581,0.015412,0.00368,0.002598,-0.003183,0.010112,0.01483,0.003649,F
-0.028501,0.008157,0.008941,-0.003456,-0.007528,-0.007609,-0.005577,0.006365,I
-0.022861,0.024247,-0.002597,0.029248,-0.034165,0.005706,0.000263,0.004181,M
-0.020657,0.022595,0.002767,0.022017,-0.028586,0.008548,0.0066,0.012335,M
-0.018021,0.027245,-0.004881,0.03725,-0.038529,0.010264,0.003594,0.002257,M
-0.018531,0.031332,-0.008948,0.037525,-0.043046,0.014661,0.003922,0.005423,M
-0.005973,-0.013092,0.01065,-0.015678,0.010933,-0.010212,-0.003504,-0.01521,F
-0.006251,-0.015826,-0.015763,0.001684,0.003897,-0.013405,0.00665,-0.00741,F
-0.01275,0.00295,0.003897,0.006405,-0.000002,0.002957,0.004391,-0.014325,M
-0.023656,-0.004002,0.003075,-0.017177,0.006198,-0.049704,-0.031745,-0.032309,I
-0.018017,-0.003174,0.006389,-0.001663,0.007095,-0.018449,-0.008882,-0.015989,F
-0.009105,-0.005245,0.007313,-0.000425,0.006771,-0.004324,-0.002969,-0.019203,I
-0.010375,0.003355,0.00538,0.002041,0.006465,-0.001012,0.003495,-0.007363,F
-0.013883,0.001,-0.006718,-0.007438,0.008431,-0.00352,0.002076,-0.010069,I
-0.002787,0.009175,0.002293,-0.009608,0.010466,0.003108,-0.005225,-0.024416,I
-0.008086,-0.010788,0.001353,-0.012782,0.006863,-0.005379,0.013902,-0.011346,I
-0.01346,0.018039,-0.003782,0.016808,-0.01325,0.005858,0.003442,-0.014187,M
-0.015263,0.019699,-0.000722,0.016054,-0.019442,0.010006,0.009188,0.000361,M
-0.020817,0.006163,-0.001963,-0.00049,-0.005908,-0.005995,-0.000936,-0.012291,F
-0.021292,-0.01431,0.013201,-0.002019,0.00274,-0.024929,-0.013932,-0.010176,F
-0.00653,0.002427,0.000543,0.000635,0.004971,-0.003204,0.001426,-0.023921,F
-0.021826,-0.006295,0.016282,0.000177,0.003106,-0.016598,-0.018699,-0.02702,M
-0.004474,0.009014,0.004755,-0.006822,0.00935,0.007852,0.007365,-0.009448,M
-0.017044,0.007261,0.007431,0.001658,-0.003579,-0.00553,-0.002841,-0.010984,F
-0.019481,0.004716,0.008581,0.021557,-0.009463,-0.010982,-0.008075,-0.02003,M
-0.019646,0.016737,0.000192,0.025408,-0.02031,-0.0007,-0.004724,-0.012563,M
-0.017651,0.021817,0.000537,0.036171,-0.030552,0.002503,-0.005297,-0.010893,M
0.000588,0.004057,0.003583,-0.014261,0.016872,-0.006063,-0.00858,-0.012128,F
-0.01389,-0.003646,-0.007318,-0.01792,0.001748,-0.006825,-0.004122,0.007588,I
0.018568,-0.000863,0.02639,-0.010746,0.009231,-0.026568,-0.016947,-0.020898,I
0.009455,-0.012607,0.011933,-0.009496,0.008706,0.015768,-0.013447,-0.01141,I
-0.006342,-0.005184,-0.000203,-0.015385,0.008937,-0.001686,-0.006028,-0.006891,I
-0.014773,-0.013553,0.007815,0.005806,0.007107,-0.01288,-0.004744,-0.01609,I
-0.000727,0.009834,-0.008502,0.00459,0.017496,-0.013265,0.009331,-0.014414,I
-0.016033,-0.004347,-0.009807,-0.007189,0.006894,-0.012517,0.008298,-0.001621,I
-0.01756,-0.022352,-0.002671,0.00235,-0.003481,-0.008328,-0.010122,-0.008727,I
0.000237,-0.03517,0.002935,-0.005305,-0.001995,0.002502,0.011444,0.011162,F
0.023141,-0.01053,0.0066,-0.012971,-0.007917,0.014939,-0.004073,-0.00765,F
-0.003441,0.003599,0.020767,-0.017268,0.00171,-0.007305,-0.012276,-0.008649,I
-0.005668,0.002624,0.007003,-0.0006,0.005373,0.006929,0.01072,-0.006639,F
-0.009224,-0.017976,0.002862,0.012102,0.009752,-0.019892,0.003887,-0.016816,I
-0.011851,-0.00776,0.022425,-0.004954,0.000815,-0.004255,0.000662,-0.000586,F
-0.005628,-0.006865,0.007293,-0.015508,0.001967,-0.008135,0.008829,0.000264,F
-0.019239,-0.013092,0.011942,-0.00048,-0.004632,-0.013295,-0.011863,-0.011122,F
-0.015036,-0.000578,0.021457,0.021304,-0.007644,-0.006579,-0.00166,-0.009186,M
-0.01814,-0.008655,0.014858,-0.00085,-0.000188,-0.015849,-0.006311,0.003355,I
-0.021902,-0.001791,0.002681,0.00115,0.004185,-0.023865,-0.002277,-0.011294,I
-0.021095,0.016788,-0.001897,0.015415,-0.017792,0.001444,0.000837,-0.004635,M
-0.017751,0.001997,-0.002792,0.007469,0.001894,-0.014209,-0.002718,-0.015535,F
-0.026266,-0.003805,0.004657,0.001453,0.007494,-0.032167,-0.025145,-0.024316,I
-0.020416,0.003272,0.010378,-0.004407,0.006891,-0.026852,-0.017056,-0.016603,I
-0.009827,-0.039474,0.022666,0.002235,-0.017765,0.000165,-0.038156,-0.018021,F
-0.002874,-0.020793,0.019953,0.005071,-0.004071,-0.016796,-0.020666,-0.016232,F
0.007515,-0.014831,0.010671,-0.008419,0.007131,0.029212,-0.006056,0.005026,I
0.011667,-0.010602,0.010618,0.010128,0.006389,0.014018,-0.014818,0.004746,F
0.002252,-0.004659,0.008739,-0.000686,0.000845,-0.002552,0.002151,0.008608,I
-0.01409,-0.015578,-0.007142,-0.011615,-0.000788,-0.009447,0.008912,0.019936,F
-0.003402,-0.013241,0.003202,-0.003361,0.009316,-0.003611,0.00208,0.002557,I
-0.005283,-0.041834,0.011109,-0.000344,-0.031463,0.018116,-0.030294,0.004796,F
